User ID,Persona,Title,Category,Device,Timestamp,Watch %
user_46,Entertainment Junkie,50 Places To See Before You Die,From the Archives,Laptop,2024-04-15 17:07:01,75
user_46,Entertainment Junkie,1Xtra - Made In Britain: Jungle,Entertainment,Tablet,2024-04-09 17:07:01,100
user_46,Entertainment Junkie,The Power of Nightmares,Documentaries,Smartphone,2024-08-28 17:07:01,25
user_46,Entertainment Junkie,Mrs Brown's Boys - Mrs Brown's Boys Live - 10 Year Anniversary,From the Archives,Smartphone,2024-11-03 17:07:01,10
user_46,Entertainment Junkie,Carefree,Films,Laptop,2024-08-01 17:07:01,75
user_46,Entertainment Junkie,Ken Hom's Chinese Cookery - Meat,Food,TV,2024-06-23 17:07:01,50
user_46,Entertainment Junkie,"Panorama - Princess Diana, Martin Bashir and the BBC - Signed",Signed,Smartphone,2024-07-18 17:07:01,10
user_46,Entertainment Junkie,BBC Wales Investigates - Christopher - The Boy Who Never Came Home,Documentaries,Tablet,2024-05-18 17:07:01,25
user_46,Entertainment Junkie,Classic British Cars: Made in Coventry - Signed,Signed,Laptop,2024-04-06 17:07:01,100
user_46,Entertainment Junkie,Horrible Histories - Top 5: Black History Month with Oti Mabuse,CBBC,Laptop,2024-04-22 17:07:01,25
user_46,Entertainment Junkie,Hey Duggee - Top of the Pups: Five Speckled Frogs,Signed,Laptop,2025-02-06 17:07:01,50
user_46,Entertainment Junkie,Chris Packham: The Walk That Made Me - Signed,Signed,Smartphone,2025-01-03 17:07:01,25
user_46,Entertainment Junkie,Bitesize Daily: 9-11 Year Olds - English:,Signed,TV,2024-04-15 17:07:01,50
user_46,Entertainment Junkie,Film Profile - Michael Balcon,From the Archives,TV,2024-08-12 17:07:01,0
user_47,Documentary Lover,The Sky at Night - Unveiling Titan,Documentaries,Tablet,2024-11-07 17:07:01,75
user_47,Documentary Lover,Louis Theroux - Altered States:,Documentaries,Smartphone,2024-12-28 17:07:01,100
user_47,Documentary Lover,Britain's Puppy Boom: Counting the Cost,Documentaries,TV,2024-07-03 17:07:01,100
user_47,Documentary Lover,Intimations,From the Archives,Tablet,2024-04-14 17:07:01,0
user_47,Documentary Lover,Mystic,Signed,Laptop,2024-10-06 17:07:01,50
user_47,Documentary Lover,Princess Margaret: The Rebel Royal,Documentaries,Laptop,2024-12-06 17:07:01,95
user_47,Documentary Lover,The FA Cup - 2021/22: Fifth Round: Southampton v West Ham United,Sports,Tablet,2025-02-28 17:07:01,50
user_47,Documentary Lover,The Football News Show - 22/03/2022,Sports,TV,2024-06-02 17:07:01,100
user_47,Documentary Lover,Tee and Mo - Big Boots Birthday: A Tee and Mo Mini Musical,Signed,Laptop,2024-08-06 17:07:01,10
user_47,Documentary Lover,Countryfile - Islands - Signed,Signed,Smartphone,2024-12-15 17:07:01,25
user_47,Documentary Lover,Fraochy Bay,Comedy,TV,2025-01-15 17:07:01,75
user_47,Documentary Lover,Royal Institution Christmas Lectures - 2021:,Science & Nature,TV,2025-03-13 17:07:01,25
user_47,Documentary Lover,Farm to Feast: Best Menu Wins,Food,Laptop,2024-12-11 17:07:01,10
user_47,Documentary Lover,Lifebabble,CBBC,Laptop,2025-02-05 17:07:01,10
user_47,Documentary Lover,BBC Cardiff Singer of the World - 2021: Highlights,Music,Tablet,2024-08-21 17:07:01,25
user_47,Documentary Lover,Models: Street to Catwalk,Documentaries,Laptop,2025-02-02 17:07:01,90
user_47,Documentary Lover,Click - Hacking Electric Car Chargers,Science & Nature,Laptop,2025-03-16 17:07:01,25
user_47,Documentary Lover,Autumnwatch - Extras: Autumn Wonders,Documentaries,Laptop,2025-02-27 17:07:01,100
user_47,Documentary Lover,Bitesize Daily: 5-7 Year Olds - Teacher Talks: English - Alphabet and Punctuation,Signed,Smartphone,2025-01-14 17:07:01,75
user_47,Documentary Lover,Saturday Kitchen - 19/03/2022,Food,Tablet,2024-09-08 17:07:01,50
user_47,Documentary Lover,Movies With Ali Plumb - Becoming...Venom,Entertainment,Tablet,2024-11-07 17:07:01,25
user_47,Documentary Lover,The Sky at Night - Telescopes through Time,Documentaries,Smartphone,2024-12-27 17:07:01,75
user_47,Documentary Lover,Countryfile - Christmas Traditions,Science & Nature,Tablet,2024-11-26 17:07:01,75
user_47,Documentary Lover,Louis Theroux - Surviving America's Most Hated Family,Documentaries,Tablet,2024-12-09 17:07:01,100
user_47,Documentary Lover,Breaking Fashion,Documentaries,TV,2024-10-31 17:07:01,100
user_47,Documentary Lover,Legends Never Die,Documentaries,Smartphone,2024-06-06 17:07:01,90
user_47,Documentary Lover,"Pots, Paints and Plays with Gemma Bradley",Arts,TV,2025-03-25 17:07:01,25
user_47,Documentary Lover,Fanny Cradock Cooks for Christmas,Food,Tablet,2024-06-16 17:07:01,25
user_47,Documentary Lover,Mothers Reborn,Documentaries,Smartphone,2024-06-12 17:07:01,75
user_47,Documentary Lover,Jerk,Comedy,Smartphone,2024-04-17 17:07:01,25
user_47,Documentary Lover,Centenary Shield - 2022: R,Sports,Smartphone,2025-03-24 17:07:01,25
user_47,Documentary Lover,Gavin & Stacey - Christmas Special,From the Archives,Laptop,2024-12-17 17:07:01,50
user_47,Documentary Lover,Fighting the Power: Britain after George Floyd - Signed,Signed,Laptop,2024-05-25 17:07:01,10
user_48,Entertainment Junkie,Stacey Dooley - The Blame Game,Documentaries,TV,2024-11-30 17:07:01,0
user_48,Entertainment Junkie,Versus - The Life and Films of Ken Loach,Films,TV,2024-06-16 17:07:01,50
user_48,Entertainment Junkie,Adam Curtis: Shorts - Living in an Unreal World,From the Archives,Smartphone,2024-07-19 17:07:01,50
user_48,Entertainment Junkie,The Seven Ages of Man,From the Archives,Laptop,2025-01-03 17:07:01,50
user_48,Entertainment Junkie,Upload Festival - WATCH: Upload Festival 2021 - The Comedy Tent,Entertainment,Smartphone,2024-11-08 17:07:01,90
user_48,Entertainment Junkie,Arena - The Everly Brothers Reunion Concert,Documentaries,TV,2025-03-17 17:07:01,75
user_48,Entertainment Junkie,Blue Peter - Blue Peter: Red Nose Day Spectacular!,CBBC,Tablet,2025-01-31 17:07:01,50
user_48,Entertainment Junkie,Man Alive - Top Class People,Documentaries,TV,2025-01-25 17:07:01,25
user_48,Entertainment Junkie,Northern Ireland Onscreen,Music,Smartphone,2024-09-03 17:07:01,75
user_48,Entertainment Junkie,Bellator MMA - 2022: Ryan Bader vs. Valentin Moldavsky,Sports,Laptop,2024-05-18 17:07:01,50
user_48,Entertainment Junkie,Life of a Mountain - A Year on Blencathra,Documentaries,Smartphone,2024-05-22 17:07:01,100
user_48,Entertainment Junkie,4 O'Clock Club,Signed,Laptop,2025-04-03 17:07:01,75
user_48,Entertainment Junkie,Behind the Filter,Comedy,Smartphone,2025-03-25 17:07:01,100
user_48,Entertainment Junkie,Natural World - 2008-2009:,Documentaries,Tablet,2024-12-03 17:07:01,0
user_48,Entertainment Junkie,"Panorama - Buy Now, Pay Later: The New Debt Crisis?",Documentaries,Smartphone,2024-09-16 17:07:01,50
user_48,Entertainment Junkie,Festival Drugs: Meet The Dealers,Documentaries,Tablet,2025-03-31 17:07:01,100
user_48,Entertainment Junkie,Unbeatable,Entertainment,TV,2024-06-15 17:07:01,50
user_48,Entertainment Junkie,Click - Short Edition - 25/09/2021,Science & Nature,Tablet,2024-12-11 17:07:01,25
user_48,Entertainment Junkie,Pranked by Superfan Steve - Charli XCX,Entertainment,Laptop,2024-07-21 17:07:01,50
user_48,Entertainment Junkie,Thrifty Cooking in the Doctor’s Kitchen,Food,Smartphone,2024-06-14 17:07:01,75
user_48,Entertainment Junkie,"HARDtalk - Arseniy Yatsenyuk, Former Prime Minister of Ukraine",From the Archives,Laptop,2024-06-25 17:07:01,25
user_48,Entertainment Junkie,The Perfect Morecambe & Wise,Entertainment,Smartphone,2025-03-26 17:07:01,100
user_48,Entertainment Junkie,New Creatives - Radio Silence,Arts,Tablet,2024-08-30 17:07:01,25
user_48,Entertainment Junkie,Laugh Lessons,Comedy,Tablet,2024-08-10 17:07:01,50
user_48,Entertainment Junkie,NIFL Premiership Highlights - 2021/2022: 15/11/2021,Sports,TV,2024-11-11 17:07:01,25
user_48,Entertainment Junkie,Harry Hill's Lonely Island,Comedy,TV,2025-03-29 17:07:01,0
user_48,Entertainment Junkie,BBC Cardiff Singer of the World - 2021: Round 3,Music,Laptop,2024-07-24 17:07:01,100
user_48,Entertainment Junkie,Bellator MMA - 2022: Bellator 273: Main Event & Prelims,Sports,TV,2024-10-06 17:07:01,0
user_48,Entertainment Junkie,Atlantis,From the Archives,Tablet,2024-07-30 17:07:01,10
user_48,Entertainment Junkie,Dog Loves Books,Signed,Laptop,2025-03-31 17:07:01,25
user_48,Entertainment Junkie,Inspector Montalbano - The Other End of the Thread,From the Archives,TV,2024-08-14 17:07:01,0
user_48,Entertainment Junkie,"HARDtalk - Neil deGrasse Tyson - Director, Hayden Planetarium, New York",From the Archives,Smartphone,2024-06-15 17:07:01,50
user_48,Entertainment Junkie,Our World - Return of the Taliban,Documentaries,Tablet,2025-04-01 17:07:01,50
user_48,Entertainment Junkie,Bargain Hunt,Entertainment,Smartphone,2024-05-04 17:07:01,100
user_49,Sports Fan,M.I. High,Signed,TV,2025-01-11 17:07:01,50
user_49,Sports Fan,"Rossetti - Sex, Drugs and Oil Paint",From the Archives,TV,2024-05-13 17:07:01,25
user_49,Sports Fan,Late Night Line-Up - Coco the Clown,Entertainment,TV,2024-07-24 17:07:01,25
user_49,Sports Fan,Asian Network - Priyanka Chopra Jonas: Beyond Bollywood,Entertainment,Tablet,2024-10-10 17:07:01,10
user_49,Sports Fan,Six Nations Rugby - 2022: Third Weekend Special,Sports,TV,2025-02-26 17:07:01,100
user_49,Sports Fan,Wil ac Aeron - Taith yr Alban: Pennod 2 - Signed,Signed,Laptop,2024-07-01 17:07:01,10
user_49,Sports Fan,We Are England - Bossing It: The Beauty Boss,Documentaries,Smartphone,2024-04-07 17:07:01,75
user_49,Sports Fan,Nowhere Boys,CBBC,Smartphone,2024-12-19 17:07:01,50
user_49,Sports Fan,Mandy,Signed,TV,2024-07-01 17:07:01,25
user_49,Sports Fan,Music’s Dirty Secrets: Women Fight Back,Documentaries,Laptop,2024-06-20 17:07:01,25
user_49,Sports Fan,Cuckoo,From the Archives,Laptop,2024-09-26 17:07:01,10
user_49,Sports Fan,Kids Ask Difficult Questions - Ed Sheeran,Entertainment,Tablet,2024-05-29 17:07:01,75
user_49,Sports Fan,Question Time - 2021: 25/11/2021 - Signed,Signed,Tablet,2024-04-14 17:07:01,75
user_49,Sports Fan,Hey You What If?,CBBC,TV,2024-04-10 17:07:01,25
user_49,Sports Fan,The Baby Club - Songs: Five Fat Sausages,Signed,TV,2025-02-04 17:07:01,75
user_49,Sports Fan,Caught Red Handed,Documentaries,TV,2024-11-24 17:07:01,75
user_49,Sports Fan,Cities of Europe - London: We Live by the River,Documentaries,Tablet,2024-09-02 17:07:01,10
user_49,Sports Fan,Countryfile - Plant Britain - Signed,Signed,Tablet,2024-11-27 17:07:01,100
user_49,Sports Fan,Almost Never,Signed,Smartphone,2025-03-18 17:07:01,25
user_49,Sports Fan,Fourteen Days in May,Documentaries,TV,2024-07-01 17:07:01,50
user_49,Sports Fan,Dark Land: The Hunt for Wales' Worst Serial Killer,Documentaries,Tablet,2025-02-27 17:07:01,75
user_49,Sports Fan,Our World - A Mother's Choice: Birth in the Balkans,Documentaries,Laptop,2024-07-24 17:07:01,25
user_49,Sports Fan,Bellator MMA - 2022: Gegard Mousasi vs. Austin Vanderford,Sports,TV,2025-01-14 17:07:01,50
user_49,Sports Fan,Louis Theroux - America's Medicated Kids,Documentaries,TV,2025-03-18 17:07:01,25
user_49,Sports Fan,Walter: A Life in Football,Documentaries,Smartphone,2024-10-23 17:07:01,50
user_49,Sports Fan,Sketchy Comedy,CBBC,Laptop,2024-10-22 17:07:01,10
user_49,Sports Fan,Is This The End Of Clubbing?,Documentaries,Laptop,2025-02-24 17:07:01,25
user_49,Sports Fan,Cheaters,Comedy,Laptop,2024-05-21 17:07:01,25
user_49,Sports Fan,Too Fat For Love,Documentaries,Tablet,2024-11-24 17:07:01,50
user_49,Sports Fan,Feisean Ciuil 2020,Music,TV,2024-06-03 17:07:01,50
user_49,Sports Fan,HARDtalk - Baroness Helena Kennedy - Barrister and Labour Peer,From the Archives,TV,2025-03-18 17:07:01,50
user_49,Sports Fan,Barra's Wild Days Out,Science & Nature,TV,2024-05-01 17:07:01,50
user_49,Sports Fan,The Notebook,Films,Tablet,2025-01-09 17:07:01,100
user_49,Sports Fan,Persian Lessons,Films,Tablet,2024-11-15 17:07:01,25
user_49,Sports Fan,Battlefield Britain - Hastings,Documentaries,Smartphone,2024-12-24 17:07:01,10
user_50,Documentary Lover,Women's FA Cup - 2021/22: Ipswich Town v West Ham United,Sports,Smartphone,2024-11-13 17:07:01,25
user_50,Documentary Lover,Two Pints of Lager and a Packet of Crisps - When Janet Met Johnny,From the Archives,Smartphone,2024-09-01 17:07:01,10
user_50,Documentary Lover,Boys Banged Up,Documentaries,TV,2025-03-31 17:07:01,100
user_50,Documentary Lover,"Maddie, the Home and You",Signed,Smartphone,2024-10-16 17:07:01,50
user_50,Documentary Lover,Countryfile - Bristol's Last Farm - Signed,Signed,Tablet,2025-02-19 17:07:01,50
user_50,Documentary Lover,Radio 1's Live Lounge - Stay Home Live Lounge,Music,Smartphone,2024-05-11 17:07:01,50
user_50,Documentary Lover,Rent Like A Boss,Documentaries,Laptop,2024-08-14 17:07:01,100
user_50,Documentary Lover,Together,Films,TV,2025-01-09 17:07:01,50
user_50,Documentary Lover,Do Black Lives Still Matter?,Documentaries,Laptop,2024-04-12 17:07:01,100
user_50,Documentary Lover,Romesh: Talking to Comedians - In Caffs About Growing Up,Comedy,Smartphone,2025-03-11 17:07:01,100
user_50,Documentary Lover,You Match The Description: Stop And Search,Documentaries,Laptop,2024-12-06 17:07:01,90
user_50,Documentary Lover,My Family,From the Archives,Laptop,2024-04-22 17:07:01,10
user_50,Documentary Lover,Bitesize Daily: 7-9 Year Olds - Science 8-9 Year-Olds: Science: Feeding and Food Chains,Signed,Laptop,2024-09-28 17:07:01,50
user_50,Documentary Lover,Andy and the Band - Songs: Showdown,Signed,TV,2024-07-07 17:07:01,0
user_50,Documentary Lover,Scotland’s Sacred Islands with Ben Fogle,Documentaries,Tablet,2024-09-30 17:07:01,100
user_50,Documentary Lover,We Are England - The Night Shift: Our Bin Lorry Life - Peterborough,Documentaries,Tablet,2024-08-19 17:07:01,100
user_50,Documentary Lover,Panorama - Brexit: Six Months On,Documentaries,Smartphone,2024-05-05 17:07:01,30
user_50,Documentary Lover,Click - 16/10/2021,Science & Nature,Smartphone,2025-01-09 17:07:01,75
user_50,Documentary Lover,St. Mungo's,Comedy,Smartphone,2024-12-30 17:07:01,75
user_50,Documentary Lover,Life After My Brother’s Murder - Signed,Signed,Tablet,2024-11-17 17:07:01,50
user_50,Documentary Lover,Subnormal: A British Scandal - Signed,Signed,Smartphone,2024-09-28 17:07:01,0
user_50,Documentary Lover,Click - Short Edition - 19/03/2022,Science & Nature,Laptop,2025-03-03 17:07:02,50
user_50,Documentary Lover,The Home That 2 Built,Documentaries,Laptop,2025-01-19 17:07:02,95
user_50,Documentary Lover,The Live Lounge Show - BTS @ Radio 1,Music,Laptop,2024-10-08 17:07:02,25
user_50,Documentary Lover,Growing Up Green,Documentaries,Tablet,2024-07-30 17:07:02,100
user_50,Documentary Lover,Bill Bailey: Larks in Transit,Comedy,Tablet,2024-11-27 17:07:02,75
user_50,Documentary Lover,Thrifty Cooking in the Doctor’s Kitchen,Food,Laptop,2024-07-26 17:07:02,25
user_50,Documentary Lover,Climate Change - The Facts,Science & Nature,Smartphone,2025-03-09 17:07:02,100
user_50,Documentary Lover,The Brontës: An Irish Tale,Documentaries,TV,2025-03-22 17:07:02,30
user_50,Documentary Lover,Question Time - 2021: 14/10/2021 - Signed,Signed,Smartphone,2024-10-23 17:07:02,75
user_51,Sports Fan,Movies With Ali Plumb - The Story So Far: Peter Dinklage,Entertainment,Laptop,2025-01-11 17:07:02,25
user_51,Sports Fan,Bitesize Daily: 7-9 Year Olds - Teacher Talks: Maths - Add Three One-Digit Numbers,Signed,Tablet,2025-03-14 17:07:02,25
user_51,Sports Fan,A Woman's Place?,From the Archives,TV,2024-05-28 17:07:02,25
user_51,Sports Fan,Pavarotti,Music,TV,2024-06-22 17:07:02,50
user_51,Sports Fan,Citizen Kane,Films,Tablet,2024-08-21 17:07:02,75
user_51,Sports Fan,Bitesize Daily: 7-9 Year Olds - English: Reading Aloud/Performing,Signed,Smartphone,2024-08-04 17:07:02,10
user_51,Sports Fan,Loop - Art for a Sustainable Future,Arts,Laptop,2025-03-28 17:07:02,75
user_51,Sports Fan,Canny Cops,Documentaries,Tablet,2024-08-17 17:07:02,75
user_51,Sports Fan,Quiz Ball - 22/12/1966,Entertainment,Smartphone,2024-11-15 17:07:02,50
user_51,Sports Fan,Roman Kemp: Our Silent Emergency,Documentaries,Laptop,2024-07-18 17:07:02,25
user_51,Sports Fan,The Cruise,Documentaries,TV,2024-11-15 17:07:02,75
user_51,Sports Fan,Katie Price: Harvey and Me,Documentaries,Smartphone,2024-09-05 17:07:02,100
user_51,Sports Fan,BBC Music Introducing - The BME Sessions: Jordan Mackampa - Warning Signs,Music,Tablet,2024-09-18 17:07:02,25
user_51,Sports Fan,Arena - Chelsea Hotel,Documentaries,Laptop,2025-03-15 17:07:02,25
user_51,Sports Fan,Porridge - Christmas Special: The Desperate Hours,From the Archives,TV,2024-11-10 17:07:02,25
user_51,Sports Fan,We Are England - Mental Health: Veterans Road to Recovery – Manchester,Documentaries,Smartphone,2025-01-03 17:07:02,75
user_51,Sports Fan,Celebrity Best Home Cook,Entertainment,Tablet,2025-03-06 17:07:02,25
user_51,Sports Fan,Panorama - Dirty Secrets of the Cigarette Business - Signed,Signed,Smartphone,2024-08-12 17:07:02,25
user_51,Sports Fan,The Black American Fight for Freedom - Signed,Signed,Tablet,2025-02-21 17:07:02,25
user_51,Sports Fan,"Comedy Threesomes - Oi, Pussy!:",Comedy,Tablet,2025-03-26 17:07:02,0
user_51,Sports Fan,The Unwanted: The Secret Windrush Files - Signed,Signed,Tablet,2024-05-06 17:07:02,25
user_51,Sports Fan,Vivacious Lady,Films,TV,2024-09-22 17:07:02,25
user_51,Sports Fan,Ceiliúradh Na Féile Pádraig - 2022,Music,Tablet,2024-12-14 17:07:02,25
user_51,Sports Fan,America's Child Brides,Documentaries,TV,2024-07-02 17:07:02,25
user_51,Sports Fan,BBC Proms - 2021: Chineke! with Jeneba Kanneh-Mason,From the Archives,TV,2024-11-08 17:07:02,10
user_51,Sports Fan,TUNE - Shorts: The Ninth Wave: Howlin' to the Wind,Music,Tablet,2024-09-26 17:07:02,75
user_51,Sports Fan,Bitesize Daily: 7-9 Year Olds - Geography 7-8 Year Olds:,Signed,Smartphone,2024-04-21 17:07:02,75
user_52,Entertainment Junkie,esports - CS:GO - BLAST Premier 2020: CS:GO - BLAST Premier Fall Final - Day Two,Entertainment,Smartphone,2024-10-03 17:07:02,95
user_52,Entertainment Junkie,The Perfect Morecambe & Wise,Entertainment,Tablet,2024-10-23 17:07:02,100
user_52,Entertainment Junkie,We Are England - Mental Health: Becoming Dad - Watford,Documentaries,Tablet,2024-04-22 17:07:02,50
user_52,Entertainment Junkie,University Challenge - Christmas 2021:,Entertainment,Tablet,2025-03-24 17:07:02,90
user_52,Entertainment Junkie,Him & Her - The Wedding:,From the Archives,TV,2024-12-24 17:07:02,25
user_52,Entertainment Junkie,Our Wild Adventures,Science & Nature,TV,2024-06-15 17:07:02,50
user_52,Entertainment Junkie,"Rossetti - Sex, Drugs and Oil Paint",From the Archives,Laptop,2024-06-14 17:07:02,100
user_52,Entertainment Junkie,Royal Wedding: A Day to Remember - Signed,Signed,Tablet,2024-12-21 17:07:02,50
user_52,Entertainment Junkie,Man Alive - Marriage Under Stress 3: 'Put Asunder',Documentaries,Tablet,2024-08-12 17:07:02,75
user_52,Entertainment Junkie,Click - Short Edition - 20/11/2021,Science & Nature,Tablet,2024-06-21 17:07:02,50
user_52,Entertainment Junkie,Some Girls,From the Archives,TV,2024-04-28 17:07:02,25
user_52,Entertainment Junkie,Innuendo Bingo - Peter Crouch,Entertainment,Smartphone,2024-05-25 17:07:02,100
user_52,Entertainment Junkie,The Misadventures of Romesh Ranganathan - Christmas,Documentaries,Tablet,2024-09-08 17:07:02,10
user_52,Entertainment Junkie,Dani's Castle,Signed,Tablet,2024-09-28 17:07:02,50
user_52,Entertainment Junkie,Breaking the News - Breaking the Year,Comedy,Laptop,2024-07-01 17:07:02,25
user_52,Entertainment Junkie,New Creatives - Rerouting,Arts,Smartphone,2025-01-02 17:07:02,25
user_52,Entertainment Junkie,Lucky Jim,Films,Smartphone,2024-06-12 17:07:02,50
user_52,Entertainment Junkie,BBC Children in Need - 2021: Northern Ireland's Best Bits,Entertainment,Smartphone,2024-12-13 17:07:02,100
user_52,Entertainment Junkie,Fleabag,Comedy,Laptop,2024-12-05 17:07:02,100
user_52,Entertainment Junkie,The Joe Wicks Podcast - Sir Tom Jones: Don’t Hold Back,Entertainment,TV,2025-01-31 17:07:02,100
user_52,Entertainment Junkie,Click - The Future of Video Calls,Science & Nature,Smartphone,2025-02-07 17:07:02,100
user_52,Entertainment Junkie,Click - Short Edition - 24/07/2021,Science & Nature,Tablet,2024-08-13 17:07:02,75
user_52,Entertainment Junkie,Paula McIntyre's Burns Night Banquet,Food,Tablet,2024-06-18 17:07:02,25
user_52,Entertainment Junkie,Panorama - A Cow's Life: The True Cost of Milk? - Signed,Signed,Laptop,2024-12-18 17:07:02,25
user_52,Entertainment Junkie,Ken Hom's Chinese Cookery - Snacks,Food,TV,2025-01-08 17:07:02,25
user_52,Entertainment Junkie,Bitesize Daily: 5-7 Year Olds - Teacher Talks: English - Adding Description,Signed,Tablet,2024-04-05 17:07:02,25
user_52,Entertainment Junkie,The Iraq War,Documentaries,Smartphone,2024-10-05 17:07:02,25
user_52,Entertainment Junkie,Sylvia Scarlett,Films,Laptop,2024-04-07 17:07:02,10
user_52,Entertainment Junkie,Stevens & McCarthy,Comedy,Smartphone,2024-12-14 17:07:02,50
user_52,Entertainment Junkie,Super League Show - 2022: 07/03/2022,Sports,Smartphone,2024-06-28 17:07:02,75
user_52,Entertainment Junkie,BBC Trailers - This is Our BBC,Signed,Smartphone,2024-08-21 17:07:02,25
user_52,Entertainment Junkie,Click - Short Edition - 01/01/2022,Science & Nature,TV,2024-09-04 17:07:02,75
user_52,Entertainment Junkie,"HARDtalk - Kathleen Stock, Philosopher and Author",From the Archives,TV,2025-01-22 17:07:02,25
user_52,Entertainment Junkie,The Fear of God: 25 Years of the Exorcist,Documentaries,TV,2024-04-08 17:07:02,50
user_53,Balanced Viewer,Skint,Arts,Tablet,2024-06-23 17:07:02,10
user_53,Balanced Viewer,Israel and Iran: The Hidden War,Documentaries,TV,2025-01-04 17:07:02,50
user_53,Balanced Viewer,Countryfile - Highlands Rewilding - Signed,Signed,Laptop,2024-10-19 17:07:02,25
user_53,Balanced Viewer,The Joe Wicks Podcast - Olly Murs: 8 Days a Week,Entertainment,TV,2024-08-11 17:07:02,25
user_53,Balanced Viewer,Joey Essex: Grief and Me,Documentaries,TV,2025-02-04 17:07:02,75
user_53,Balanced Viewer,H2O: The Molecule That Made Us,Documentaries,Tablet,2024-08-15 17:07:02,10
user_53,Balanced Viewer,Bitesize Daily: 5-7 Year Olds - Teacher Talks: Maths - R,Signed,Tablet,2024-10-09 17:07:02,50
user_53,Balanced Viewer,Horizon - 1995-1996: Fermat's Last Theorem,Documentaries,TV,2025-03-22 17:07:02,25
user_53,Balanced Viewer,Katie Price: What Harvey Did Next,Documentaries,Smartphone,2024-06-28 17:07:02,50
user_53,Balanced Viewer,Double Mastectomy Twins,Documentaries,Tablet,2024-10-15 17:07:02,25
user_53,Balanced Viewer,Twin Sisters: A World A,Documentaries,Laptop,2024-12-26 17:07:02,25
user_53,Balanced Viewer,Taste - The Space Age,From the Archives,Tablet,2024-07-24 17:07:02,10
user_53,Balanced Viewer,Armchair Voyage: Hellenic Cruise,From the Archives,TV,2024-10-02 17:07:02,0
user_53,Balanced Viewer,Sudden Death: My Sister’s Silent Killer,Documentaries,Tablet,2024-05-18 17:07:02,50
user_53,Balanced Viewer,Question Time - 2021: 04/11/2021 - Signed,Signed,Smartphone,2025-01-03 17:07:02,25
user_53,Balanced Viewer,BBC Music Introducing - The BME Sessions: Bess Atwell - Co-op,Music,Tablet,2024-06-20 17:07:02,50
user_53,Balanced Viewer,Bitesize Daily: 9-11 Year Olds - Maths:,Signed,Tablet,2024-12-11 17:07:02,50
user_53,Balanced Viewer,Storyville - The Great Hip Hop Hoax,Documentaries,Tablet,2024-12-09 17:07:02,10
user_53,Balanced Viewer,Our Lives,Documentaries,Tablet,2024-12-22 17:07:02,25
user_53,Balanced Viewer,Doctor Who - Voyage of the Damned,From the Archives,TV,2025-02-28 17:07:02,75
user_53,Balanced Viewer,Andy's Dinosaur Adventures,Signed,TV,2024-10-02 17:07:02,75
user_53,Balanced Viewer,Question Time - 2021: 11/11/2021 - Signed,Signed,Laptop,2024-08-04 17:07:02,75
user_53,Balanced Viewer,Women's FA Cup - 2021/22: Ipswich Town v West Ham United,Sports,TV,2024-06-09 17:07:02,50
user_53,Balanced Viewer,David Attenborough's Zoo Quest in Colour,Documentaries,TV,2024-10-31 17:07:02,25
user_53,Balanced Viewer,Call the Midwife - Christmas Special 2012,From the Archives,Tablet,2025-03-26 17:07:02,100
user_53,Balanced Viewer,Andy's Prehistoric Adventures,Signed,Smartphone,2024-04-29 17:07:02,25
user_53,Balanced Viewer,Countryfile - Plant Britain,Science & Nature,Tablet,2025-02-26 17:07:02,50
user_53,Balanced Viewer,The Paddy Raff Show,Comedy,Smartphone,2024-07-20 17:07:02,75
user_53,Balanced Viewer,Galdem Sugar,Entertainment,Smartphone,2025-02-18 17:07:02,25
user_53,Balanced Viewer,Hunting the Essex Lorry Killers - Signed,Signed,Smartphone,2024-11-30 17:07:02,50
user_53,Balanced Viewer,Taisce Shean Uladh - Treasures of Ancient Ulster,Documentaries,Laptop,2024-12-27 17:07:02,50
user_53,Balanced Viewer,Celebrity Best Home Cook,Entertainment,Tablet,2024-05-21 17:07:02,25
user_53,Balanced Viewer,New Creatives - Radio Silence,Arts,TV,2025-01-02 17:07:02,25
user_54,Sports Fan,Mrs Brown's Boys - 2012 Specials:,From the Archives,Smartphone,2024-06-04 17:07:02,25
user_54,Sports Fan,"Dangerous Curves: Get Thicc, Get Sick?",Documentaries,TV,2024-07-01 17:07:02,10
user_54,Sports Fan,Click - 19/03/2022,Science & Nature,Laptop,2024-11-21 17:07:02,50
user_54,Sports Fan,Earth's Great Rivers II,Documentaries,Smartphone,2025-01-27 17:07:02,100
user_54,Sports Fan,Suzie Lee: Home Cook Hero - Shorts:,Food,Laptop,2025-03-11 17:07:02,50
user_54,Sports Fan,BBC News Special - Coronavirus Update: 23/06/2021,Signed,Laptop,2024-12-16 17:07:02,50
user_54,Sports Fan,Wizards vs Aliens,CBBC,Laptop,2025-01-10 17:07:02,10
user_54,Sports Fan,EastEnders 2010 - 14/12/2009,From the Archives,TV,2024-11-25 17:07:02,100
user_54,Sports Fan,Jay Blades: Learning to Read at 51,Documentaries,Tablet,2024-12-02 17:07:02,75
user_54,Sports Fan,Comedy Shorts - Lazy Susan,Comedy,Smartphone,2025-03-10 17:07:02,100
user_54,Sports Fan,Don't Scream,Entertainment,TV,2025-03-21 17:07:02,25
user_54,Sports Fan,Talking Pictures - Marvellous Musicals,Documentaries,Laptop,2024-12-01 17:07:02,10
